agency_id,route_id,route_long_name,route_short_name,route_type,origin,destination,name_length,is_circular,route_type_label,zone
BMTC,V-365V,Kempegowda Bus Station - Bannerghatta National Park,BR4108,3,Kempegowda Bus Station,Bannerghatta National Park,51,0,Ordinary Variant,Central
BMTC,V-335PE,Kempegowda Bus Station - Kempegowda Bus Station,BR4081,3,Kempegowda Bus Station,Kempegowda Bus Station,47,1,Special,Central
BMTC,CR-144E,Nandhini Layout Bus Station - Koramangla National Games Village,BR2889,3,Nandhini Layout Bus Station,Koramangla National Games Village,63,0,Ordinary Variant,Other
BMTC,DEPOT-25-SRP,DEPOT-25 HSR Layout - Sarjapura Bus Stand,BR3256,3,DEPOT-25 HSR Layout,Sarjapura Bus Stand,41,0,Special,Other
BMTC,SBS-13K,Shivajinagar Bus Station - Kadugodi,BR3922,3,Shivajinagar Bus Station,Kadugodi,35,0,Ordinary Variant,East
BMTC,JFWTC-HGB,JFWTC - Hebbagodi,BR3437,3,JFWTC,Hebbagodi,17,0,Special,Other
BMTC,JPV-410,Jalahalli Cross - Bommanahalli,BR3495,3,Jalahalli Cross,Bommanahalli,30,0,Ordinary,North
BMTC,V-365J,Kempegowda Bus Station - Jigani,BR4106,3,Kempegowda Bus Station,Jigani,31,0,Ordinary Variant,Central
BMTC,WSPM-VNS,Whispering Meawn - Vidyaniketan School,BR4247,3,Whispering Meawn,Vidyaniketan School,38,0,Special,Other
BMTC,CR2,Madiwala - Jayanagara 9th Block,BR3036,3,Madiwala,Jayanagara 9th Block,31,0,Ordinary,South
BMTC,121A,Timber Yard Layout - Shivajinagar Bus Station,BR33,3,Timber Yard Layout,Shivajinagar Bus Station,45,0,Ordinary Variant,Central
BMTC,121B,Bapuji Nagara - Shivajinagar Bus Station,BR34,3,Bapuji Nagara,Shivajinagar Bus Station,40,0,Ordinary Variant,Central
BMTC,CR6,Depot 3 - Hanumantha Nagara Ward Office,BR3059,3,Depot 3,Hanumantha Nagara Ward Office,39,0,Ordinary,Other
BMTC,255AC,Vaderahalli - Yeshwanthpura TTMC,BR865,3,Vaderahalli,Yeshwanthpura TTMC,32,0,Special,West
BMTC,BMT-25-KBS,Depot-25 - Kempegowda Bus Station,BR2704,3,Depot-25,Kempegowda Bus Station,33,0,Special,Central
BMTC,255AA,MATTHAHALLI - Kempegowda Bus Station,BR864,3,MATTHAHALLI,Kempegowda Bus Station,36,0,Special,Central
BMTC,KBS-DEPOT-32,Kempegowda Bus Station - Depot-32,BR3534,3,Kempegowda Bus Station,Depot-32,33,0,Ordinary,Central
BMTC,Depot11-JLO,Depot 11 - Jakkur Layout,BR3262,3,Depot 11,Jakkur Layout,24,0,Special,Other
BMTC,ANP-JHC,Annapoorneshwari Nagara - Jalahalli Cross,BR2624,3,Annapoorneshwari Nagara,Jalahalli Cross,41,0,Special,North
BMTC,AJB-JNN,Amarajyothi Badavane - Jayanagara 9th Block,BR2607,3,Amarajyothi Badavane,Jayanagara 9th Block,43,0,Special,South
BMTC,MACER-NYDH-KMT,Krishnarajendra Market - M+ACER,BR3676,3,Krishnarajendra Market,M+ACER,31,0,Special,Central
BMTC,Depot-25-Doddakannalli,Depot-25 - Doddakannalli,BR3251,3,Depot-25,Doddakannalli,24,0,Special,Other
BMTC,CR-96G,Padmanabha Nagara - Vidhana Soudha,BR3024,3,Padmanabha Nagara,Vidhana Soudha,34,0,Ordinary Variant,Other
BMTC,CR-500-A,BANASHANKARI TTMC - Jayanagara T Block,BR3000,3,BANASHANKARI TTMC,Jayanagara T Block,38,0,Ordinary Variant,South
BMTC,KST-ELC,Kengeri Satelite Town - Electronic City,BR3659,3,Kengeri Satelite Town,Electronic City,39,0,Special,South
BMTC,Cr-3F1,Sidihosakote - Dommasandra,BR2991,3,Sidihosakote,Dommasandra,26,0,Ordinary,Other
BMTC,CR-210Q,Banashankri 2nd Stage - Krishnarajendra Market,BR2906,3,Banashankri 2nd Stage,Krishnarajendra Market,46,0,Ordinary Variant,Central
BMTC,CR-96B,Basaveshwara Nagara - Trinity Circle,BR3023,3,Basaveshwara Nagara,Trinity Circle,36,0,Ordinary Variant,Other
BMTC,V-435F,Dr Ambedkar Institute Of Technology - Kadugodi,BR4123,3,Dr Ambedkar Institute Of Technology,Kadugodi,46,0,Ordinary Variant,East
BMTC,V-435E,Kempegowda Bus Station - Kadugodi,BR4122,3,Kempegowda Bus Station,Kadugodi,33,0,Ordinary Variant,East
BMTC,HAL-BGL,LCA - Bagalagunte,BR3357,3,LCA,Bagalagunte,17,0,Special,Other
BMTC,CS-27E,JP Nagara 3rd Phase - Shivajinagar Bus Station,BR3124,3,JP Nagara 3rd Phase,Shivajinagar Bus Station,46,0,Ordinary Variant,South
BMTC,CR-210A,HAL-LCA - Ragigudda,BR2905,3,HAL-LCA,Ragigudda,19,0,Ordinary Variant,Other
BMTC,V-435H,Bharatnagara - Kadugodi,BR4124,3,Bharatnagara,Kadugodi,23,0,Ordinary Variant,East
BMTC,INFOSYS-600C,Infosys - Ramakrishna Ashrama,BR3417,3,Infosys,Ramakrishna Ashrama,29,0,Ordinary Variant,Other
BMTC,BEML-ITCF,BEML - ITC,BR2677,3,BEML,ITC,10,0,Special,Other
BMTC,BMT30-SINDI,Depot 30 - Sindhi High School,BR2764,3,Depot 30,Sindhi High School,29,0,Special,Other
BMTC,CR-210V,Anjanapura - Rajarajeshwarinagara Gate,BR2908,3,Anjanapura,Rajarajeshwarinagara Gate,38,0,Ordinary Variant,Other
BMTC,12F-4,KR Puram - Marasandra,BR54,3,KR Puram,Marasandra,21,0,Ordinary,East
BMTC,CR-210T,Kengeri Police Station - Bagmane Teck Park,BR2907,3,Kengeri Police Station,Bagmane Teck Park,42,0,Ordinary Variant,South
BMTC,NBVB-KHB-BTP,Nagarabhavi BDA Complex - Bagmane Teck Park,BR3792,3,Nagarabhavi BDA Complex,Bagmane Teck Park,43,0,Special,Other
BMTC,12F-5,Sarjapura Bus Stand - Hosakote Bus Stand,BR55,3,Sarjapura Bus Stand,Hosakote Bus Stand,40,0,Ordinary,Other
BMTC,12F-2,MALLIMAKANAPURA - White Field TTMC,BR52,3,MALLIMAKANAPURA,White Field TTMC,34,0,Ordinary,Other
BMTC,12F-3,White Field TTMC - Nallur,BR53,3,White Field TTMC,Nallur,25,0,Ordinary,Other
BMTC,12F-1,Khaji Hosahalli - Sulibele Hoskote,BR51,3,Khaji Hosahalli,Sulibele Hoskote,34,0,Ordinary,East
BMTC,BNBL-ITPL,Bharath Nagara 1st Phase - ITPL,BR2777,3,Bharath Nagara 1st Phase,ITPL,31,0,Special,East
BMTC,SBS-HMNP,Shivajinagar Bus Station - Hanumantappa Layout,BR3932,3,Shivajinagar Bus Station,Hanumantappa Layout,46,0,Special,Central
BMTC,GKVK-STP,GKVK - Sulthan Palya,BR3346,3,GKVK,Sulthan Palya,20,0,Special,Other
BMTC,CR-211T,Krishnarajendra Market - Art of Living International Center,BR2910,3,Krishnarajendra Market,Art of Living International Center,59,0,Ordinary Variant,Central
BMTC,CS-25H,Nayanappa Shettipalya - Kempegowda Bus Station,BR3120,3,Nayanappa Shettipalya,Kempegowda Bus Station,46,0,Ordinary Variant,Central
BMTC,VNH-ASHW,Vishwanatha Nagenahalli - Ashwatanagara Bhupasandra,BR4211,3,Vishwanatha Nagenahalli,Ashwatanagara Bhupasandra,51,0,Special,Other
BMTC,CS-25E,JP Nagara 3rd Phase - Kempegowda Bus Station,BR3118,3,JP Nagara 3rd Phase,Kempegowda Bus Station,44,0,Ordinary Variant,South
BMTC,CS-25G,Kempegowda Bus Station - BTM Layout Bus Stop,BR3119,3,Kempegowda Bus Station,BTM Layout Bus Stop,44,0,Ordinary Variant,Central
BMTC,CS-25A,BTM Layout - Kempegowda Bus Station,BR3116,3,BTM Layout,Kempegowda Bus Station,35,0,Ordinary Variant,Central
BMTC,CS-25B,BTM Layout South - Kempegowda Bus Station,BR3117,3,BTM Layout South,Kempegowda Bus Station,41,0,Ordinary Variant,Central
BMTC,CR-213P,Bidadi - TAYAPPANA DODDI,BR2913,3,Bidadi,TAYAPPANA DODDI,24,0,Ordinary Variant,Other
BMTC,CR-213K,Shivajinagar Bus Station - Gundanjaneya Swamy Temple,BR2912,3,Shivajinagar Bus Station,Gundanjaneya Swamy Temple,52,0,Ordinary Variant,Central
BMTC,248AB,Krishnarajendra Market - Jalahalli Cross,BR733,3,Krishnarajendra Market,Jalahalli Cross,40,0,Special,North
BMTC,CS-24B,Byrasandra - Krishnarajendra Market,BR3113,3,Byrasandra,Krishnarajendra Market,35,0,Ordinary Variant,Central
BMTC,CS-171D,Krishnarajendra Market - Attibele,BR3089,3,Krishnarajendra Market,Attibele,33,0,Ordinary Variant,Central
BMTC,SGH-KBS,Seegehalli - Kempegowda Bus Station,BR3947,3,Seegehalli,Kempegowda Bus Station,35,0,Special,Central
BMTC,CS-171B,Koramangala 8th Block - Kempegowda Bus Station,BR3088,3,Koramangala 8th Block,Kempegowda Bus Station,46,0,Ordinary Variant,Central
BMTC,CS-171F,Kempegowda Bus Station - Karnataka Housing Complex,BR3090,3,Kempegowda Bus Station,Karnataka Housing Complex,50,0,Ordinary Variant,Central
BMTC,GKWL-ITPL,GKW Layout - ITPL,BR3348,3,GKW Layout,ITPL,17,0,Special,East
BMTC,248A2,Peenya 2nd stage - Magadi Road TollGate,BR732,3,Peenya 2nd stage,Magadi Road TollGate,39,0,Ordinary,North
BMTC,248A1,Jalahalli Cross - Magadi Road TollGate,BR731,3,Jalahalli Cross,Magadi Road TollGate,38,0,Ordinary,North
BMTC,ANG-DEPOT-13,Avalahalli Nandi Garden - Depot-13-BS,BR2619,3,Avalahalli Nandi Garden,Depot-13-BS,37,0,Ordinary,Other
BMTC,SJWA-BSK,St.John`s Wood Apartment - Banashankari Bus Station,BR3957,3,St.John`s Wood Apartment,Banashankari Bus Station,51,0,Special,South
BMTC,248BB,KR Market - Hesaraghatta Village,BR737,3,KR Market,Hesaraghatta Village,32,0,Special,Central
BMTC,248BA,MCTC Bus Stand - Hesaraghatta Village,BR736,3,MCTC Bus Stand,Hesaraghatta Village,37,0,Special,Other
BMTC,Srinagara-CMHR,Srinagara - CMH Road,BR3978,3,Srinagara,CMH Road,20,0,Special,Other
BMTC,JHQI-JBNI,ISRO Quarters - Jeevan Bhimanagara Bus stand,BR3450,3,ISRO Quarters,Jeevan Bhimanagara Bus stand,44,0,Special,Other
BMTC,248AN,KR Market - Nelamangala,BR734,3,KR Market,Nelamangala,23,0,Special,Central
BMTC,ORRCA-SNR,Outer Ring Road Company Association - Srinagara,BR3846,3,Outer Ring Road Company Association,Srinagara,47,0,Special,Other
BMTC,BSPJN-BMTC,Babusab Palya - Shanthinagar TTMC,BR2804,3,Babusab Palya,Shanthinagar TTMC,33,0,Special,Other
BMTC,WLFR-ADT,Walker Land Long Fora Road - Adithi School,BR4246,3,Walker Land Long Fora Road,Adithi School,42,0,Special,Other
BMTC,PTN-GRL,Peenya 2nd stage - Goravanahalli,BR3895,3,Peenya 2nd stage,Goravanahalli,32,0,Special,North
BMTC,SPHS-STP,Sophiya High School - Sulthan Palya,BR3975,3,Sophiya High School,Sulthan Palya,35,0,Special,Other
BMTC,CR-215K,Depot 33 - Patalamma Temple Uthrahalli,BR2916,3,Depot 33,Patalamma Temple Uthrahalli,38,0,Ordinary Variant,Other
BMTC,JPV-285M,Kempegowda Bus Station - Doddaballapura,BR3480,3,Kempegowda Bus Station,Doddaballapura,39,0,Ordinary Variant,Central
BMTC,MP-96,Kempegowda Bus Station - Kempegowda Bus Station,BR3759,3,Kempegowda Bus Station,Kempegowda Bus Station,47,1,Ordinary,Central
BMTC,CR-215N,Shrinidhi Layout - Vidhana Soudha,BR2918,3,Shrinidhi Layout,Vidhana Soudha,33,0,Ordinary Variant,Other
BMTC,V-226SBS-1,Shivajinagar Bus Station - Wonderla Amusement Park,BR4041,3,Shivajinagar Bus Station,Wonderla Amusement Park,50,0,Ordinary,Central
BMTC,CR-215M,Indian Express - Vinayaka Nagara Telecome Layout,BR2917,3,Indian Express,Vinayaka Nagara Telecome Layout,48,0,Express,Other
BMTC,CR-507-A,Chikkabanavara - KR Puram,BR3014,3,Chikkabanavara,KR Puram,25,0,Ordinary Variant,East
BMTC,VJN-KMS,Vijayanagara - Kumarans School Mallasandra,BR4198,3,Vijayanagara,Kumarans School Mallasandra,42,0,Special,South
BMTC,DSP-KVN, - ,BR3295,3,,,3,1,Special,Other
BMTC,SNBS-VRP,Shanthinagar TTMC - Vidyaranyapura,BR3964,3,Shanthinagar TTMC,Vidyaranyapura,34,0,Special,North
BMTC,KHB-CKVK,KHB Colony Basaveshwaranagara - GKVK,BR3585,3,KHB Colony Basaveshwaranagara,GKVK,36,0,Special,Other
BMTC,226KG,Kempegowda Bus Station - Kumbalgodu,BR454,3,Kempegowda Bus Station,Kumbalgodu,35,0,Special,Central
BMTC,MRNB-NTR,Jayanagara 9th Block - Nrupatunga Nagar,BR3774,3,Jayanagara 9th Block,Nrupatunga Nagar,39,0,Special,South
BMTC,CS-174A,Nandhini Layout Bus Station - Koramangala,BR3091,3,Nandhini Layout Bus Station,Koramangala,41,0,Ordinary Variant,Other
BMTC,Depot9-SAEC,Depot 9 - Sri Ayyapa Educational Center,BR3280,3,Depot 9,Sri Ayyapa Educational Center,39,0,Special,Other
BMTC,300A,BChannasandra - Krishnarajendra Market,BR1346,3,BChannasandra,Krishnarajendra Market,38,0,Ordinary Variant,Central
BMTC,300B,Banaswadi - Kempegowda Bus Station,BR1347,3,Banaswadi,Kempegowda Bus Station,34,0,Ordinary Variant,Central
BMTC,VPLO-MEBP,Vishwapriya Layout - Manyatha Embasy Business Park,BR4216,3,Vishwapriya Layout,Manyatha Embasy Business Park,50,0,Special,Other
BMTC,V-378,Electronic City - Kengeri TTMC,BR4112,3,Electronic City,Kengeri TTMC,30,0,Ordinary,South
BMTC,G-2A,Mayohall - Sarjapura Bus Stand,BR3322,3,Mayohall,Sarjapura Bus Stand,30,0,Ordinary Variant,Other
BMTC,300L,Shivajinagar Bus Station - Kasthurinagara,BR1356,3,Shivajinagar Bus Station,Kasthurinagara,41,0,Ordinary Variant,Central
BMTC,V-356BC,Bharatnagara - Electronic City Wipro Gate,BR4097,3,Bharatnagara,Electronic City Wipro Gate,41,0,Special,Other
BMTC,300K,Sadaramangala - Shivajinagar Bus Station,BR1355,3,Sadaramangala,Shivajinagar Bus Station,40,0,Ordinary Variant,Central
BMTC,JPNBG-DEPOT-25,JP Nagar 7th Phase Brigade Gardenia - Depot-25-BS,BR3459,3,JP Nagar 7th Phase Brigade Gardenia,Depot-25-BS,49,0,Ordinary,South
BMTC,300P,Shivajinagar Bus Station - Shanthi Layout,BR1358,3,Shivajinagar Bus Station,Shanthi Layout,41,0,Ordinary Variant,Central
BMTC,300F,Ayyappa Nagara - Shivajinagar Bus Station,BR1352,3,Ayyappa Nagara,Shivajinagar Bus Station,41,0,Ordinary Variant,Central
BMTC,300E,K R Puram - Shivajinagar Bus Station,BR1351,3,K R Puram,Shivajinagar Bus Station,36,0,Ordinary Variant,Central
BMTC,300D,BChannasandra - Shivajinagar Bus Station,BR1349,3,BChannasandra,Shivajinagar Bus Station,40,0,Ordinary Variant,Central
BMTC,300C,Kempegowda Bus Station - KR Puram,BR1348,3,Kempegowda Bus Station,KR Puram,33,0,Ordinary Variant,East
BMTC,300J,Kempegowda Bus Station - Kasthurinagara,BR1354,3,Kempegowda Bus Station,Kasthurinagara,39,0,Ordinary Variant,Central
BMTC,300H,Kempegowda Bus Station - K R Puram,BR1353,3,Kempegowda Bus Station,K R Puram,34,0,Ordinary Variant,Central
BMTC,SBS-AGP,Shivajinagar Bus Station - Anagalipura,BR3924,3,Shivajinagar Bus Station,Anagalipura,38,0,Special,Central
BMTC,HSRBDA-GBV,HSR BDA Complex - Global Village,BR3404,3,HSR BDA Complex,Global Village,32,0,Special,Other
BMTC,G-3A,Shivajinagar Bus Station - Electronic City Wipro Gate,BR3324,3,Shivajinagar Bus Station,Electronic City Wipro Gate,53,0,Ordinary Variant,Central
BMTC,ULSP-ORRCA,Halasuru Police Station - Outer Ring Road Company Association,BR4023,3,Halasuru Police Station,Outer Ring Road Company Association,61,0,Special,Other
BMTC,275A,Kempegowda Bus Station - Kempegowda Bus Station,BR1042,3,Kempegowda Bus Station,Kempegowda Bus Station,47,1,Ordinary Variant,Central
BMTC,275B,Kempegowda Bus Station - Kempegowda Bus Station,BR1043,3,Kempegowda Bus Station,Kempegowda Bus Station,47,1,Ordinary Variant,Central
BMTC,275C,Kempegowda Bus Station - ISRO Quarters,BR1044,3,Kempegowda Bus Station,ISRO Quarters,38,0,Ordinary Variant,Central
BMTC,CS-201,Srinagara - Domlur TTMC Bus Stand,BR3096,3,Srinagara,Domlur TTMC Bus Stand,33,0,Ordinary,Other
BMTC,275E,Kempegowda Bus Station - ISRO Quarters,BR1045,3,Kempegowda Bus Station,ISRO Quarters,38,0,Ordinary Variant,Central
BMTC,302C,Babusab Palya - Shivajinagar Bus Station,BR1372,3,Babusab Palya,Shivajinagar Bus Station,40,0,Ordinary Variant,Central
BMTC,302D,Kalyananagara Bus Stand - Krishnarajendra Market,BR1373,3,Kalyananagara Bus Stand,Krishnarajendra Market,48,0,Ordinary Variant,Central
BMTC,302A,Kempegowda Bus Station - Babusab Palya,BR1370,3,Kempegowda Bus Station,Babusab Palya,38,0,Ordinary Variant,Central
BMTC,302B,Jalavayu Vihara - Kempegowda Bus Station,BR1371,3,Jalavayu Vihara,Kempegowda Bus Station,40,0,Ordinary Variant,Central
BMTC,VJN-SNG,Vijayanagara - Sonnenahalli Bridge,BR4199,3,Vijayanagara,Sonnenahalli Bridge,34,0,Special,South
BMTC,V-356CR,Yeshwanthpura TTMC - Electronic City Wipro Gate,BR4099,3,Yeshwanthpura TTMC,Electronic City Wipro Gate,47,0,Special,West
BMTC,V-356,Kempegowda Bus Station - Chandapura,BR4096,3,Kempegowda Bus Station,Chandapura,35,0,Ordinary,Central
BMTC,JPS-NBT,Jnana Bharathi Police Station - Nagarabhavi 2nd Phase 11th Block,BR3462,3,Jnana Bharathi Police Station,Nagarabhavi 2nd Phase 11th Block,64,0,Special,Other
BMTC,KBS-SVG,Kempegowda Bus Station - Sashiveghatta,BR3559,3,Kempegowda Bus Station,Sashiveghatta,38,0,Special,Central
BMTC,ALS-GEC,Allalasandra Gate Yalahanka - Golden Enclave,BR2611,3,Allalasandra Gate Yalahanka,Golden Enclave,44,0,Special,Other
BMTC,276P,Kempegowda Bus Station - Lotte Gollahalli,BR1055,3,Kempegowda Bus Station,Lotte Gollahalli,41,0,Ordinary Variant,Central
BMTC,347HD,Kempegowda Bus Station - Devendra Nagara,BR1841,3,Kempegowda Bus Station,Devendra Nagara,40,0,Special,Central
BMTC,276N,Vidyaranyapura - Jn of Kommaghatta Road,BR1054,3,Vidyaranyapura,Jn of Kommaghatta Road,39,0,Ordinary Variant,North
BMTC,D21-KST,BMTC Depot-21 - Kengeri Satelite Town,BR3224,3,BMTC Depot-21,Kengeri Satelite Town,37,0,Special,South
BMTC,276K,Kempegowda Bus Station - Tata Nagara,BR1053,3,Kempegowda Bus Station,Tata Nagara,36,0,Ordinary Variant,Central
BMTC,79J,Geleyara Balaga AGB Layout - Shivajinagar Bus Station,BR2504,3,Geleyara Balaga AGB Layout,Shivajinagar Bus Station,53,0,Ordinary Variant,Central
BMTC,79K,Kurubarahalli - Shivajinagar Bus Station,BR2505,3,Kurubarahalli,Shivajinagar Bus Station,40,0,Ordinary Variant,Central
BMTC,302N,Kalyananagara Bus Stand - Kempegowda Bus Station,BR1381,3,Kalyananagara Bus Stand,Kempegowda Bus Station,48,0,Ordinary Variant,Central
BMTC,302M,Lingarajapuram KHB Colony - Shivajinagar Bus Station,BR1380,3,Lingarajapuram KHB Colony,Shivajinagar Bus Station,52,0,Ordinary Variant,Central
BMTC,276G,Vidyaranyapura - Electronic City Wipro Gate,BR1052,3,Vidyaranyapura,Electronic City Wipro Gate,43,0,Ordinary Variant,North
BMTC,79F,Jai Bhuvaneshwari Nagara - Shivajinagar Bus Station,BR2501,3,Jai Bhuvaneshwari Nagara,Shivajinagar Bus Station,51,0,Ordinary Variant,Central
BMTC,302K,Lingarajapuram KHB Colony - Kempegowda Bus Station,BR1379,3,Lingarajapuram KHB Colony,Kempegowda Bus Station,50,0,Ordinary Variant,Central
BMTC,79G,Vidhanasoudha Layout - Shivajinagar Bus Station,BR2502,3,Vidhanasoudha Layout,Shivajinagar Bus Station,47,0,Ordinary Variant,Central
BMTC,D16-GNR,Deepanjalinagara Depot-16 - Girinagara Circle,BR3209,3,Deepanjalinagara Depot-16,Girinagara Circle,45,0,Special,Other
BMTC,302J,Chalekere - Shivajinagar Bus Station,BR1378,3,Chalekere,Shivajinagar Bus Station,36,0,Ordinary Variant,Central
BMTC,276E,Krishnarajendra Market - Vidyaranyapura,BR1051,3,Krishnarajendra Market,Vidyaranyapura,39,0,Ordinary Variant,North
BMTC,79H,Laggere Arch - Shivajinagar Bus Station,BR2503,3,Laggere Arch,Shivajinagar Bus Station,39,0,Ordinary Variant,Central
BMTC,276C,Kempegowda Bus Station - Lotte Gollahalli,BR1049,3,Kempegowda Bus Station,Lotte Gollahalli,41,0,Ordinary Variant,Central
BMTC,79B,Bandi Reddy Circle - Shivajinagar Bus Station,BR2498,3,Bandi Reddy Circle,Shivajinagar Bus Station,45,0,Ordinary Variant,Central
BMTC,302G,Horamavu Agara - Shivajinagar Bus Station,BR1376,3,Horamavu Agara,Shivajinagar Bus Station,41,0,Ordinary Variant,Central
BMTC,276D,Lotte Gollahalli - Krishnarajendra Market,BR1050,3,Lotte Gollahalli,Krishnarajendra Market,41,0,Ordinary Variant,Central
BMTC,302F,Babusab Palya - Kempegowda Bus Station,BR1375,3,Babusab Palya,Kempegowda Bus Station,38,0,Ordinary Variant,Central
BMTC,276A,Vidyaranyapura - Shivajinagar Bus Station,BR1047,3,Vidyaranyapura,Shivajinagar Bus Station,41,0,Ordinary Variant,North
BMTC,79D,Mahalakshmi Layout - Shivajinagar Bus Station,BR2499,3,Mahalakshmi Layout,Shivajinagar Bus Station,45,0,Ordinary Variant,Central
BMTC,302E,Chalekere - Krishnarajendra Market,BR1374,3,Chalekere,Krishnarajendra Market,34,0,Ordinary Variant,Central
BMTC,276B,Shanthi Nagara Bus Station - Vidyaranyapura,BR1048,3,Shanthi Nagara Bus Station,Vidyaranyapura,43,0,Ordinary Variant,North
BMTC,79E,Nandhini Layout Bus Station - Shivajinagar Bus Station,BR2500,3,Nandhini Layout Bus Station,Shivajinagar Bus Station,54,0,Ordinary Variant,Central
BMTC,79A,Yeshwanthpura TTMC - Shivajinagar Bus Station,BR2497,3,Yeshwanthpura TTMC,Shivajinagar Bus Station,45,0,Ordinary Variant,West
BMTC,301A,Banaswadi - Krishnarajendra Market,BR1362,3,Banaswadi,Krishnarajendra Market,34,0,Ordinary Variant,Central
BMTC,301B,Hebbala Bridge - Hosakote Bus Stand,BR1363,3,Hebbala Bridge,Hosakote Bus Stand,35,0,Ordinary Variant,North
BMTC,DML-INF,Domlur TTMC Bus Stand - Infosys,BR3285,3,Domlur TTMC Bus Stand,Infosys,31,0,Special,Other
BMTC,DVH-VGK,Devanahalli - Venkatagirikote,BR3297,3,Devanahalli,Venkatagirikote,29,0,Special,Other
BMTC,V-KBS-ORRCA,Kempegowda Bus Station - Outer Ring Road Company Association,BR4186,3,Kempegowda Bus Station,Outer Ring Road Company Association,60,0,Special,Central
BMTC,V-365,Kempegowda Bus Station - Bannerghatta National Park,BR4105,3,Kempegowda Bus Station,Bannerghatta National Park,51,0,Ordinary,Central
BMTC,JGF-FTN,Jagath Pharma - Frazer Town,BR3446,3,Jagath Pharma,Frazer Town,27,0,Special,Other
BMTC,300T,Naduvatti - Shivajinagar Bus Station,BR1359,3,Naduvatti,Shivajinagar Bus Station,36,0,Ordinary Variant,Central
BMTC,300V,Hampinagara RPC Layout - Shampura,BR1360,3,Hampinagara RPC Layout,Shampura,33,0,Ordinary Variant,Other
BMTC,301R,Hebbala Bridge - Naduvatti Colony,BR1368,3,Hebbala Bridge,Naduvatti Colony,33,0,Ordinary Variant,North
BMTC,YHK-HNYR,Yelahanka - Haniyur,BR4255,3,Yelahanka,Haniyur,19,0,Special,North
BMTC,78E,YPR RMC - Kempegowda Bus Station,BR2496,3,YPR RMC,Kempegowda Bus Station,32,0,Ordinary Variant,Central
BMTC,301E,Shivajinagar Bus Station - KR Puram,BR1365,3,Shivajinagar Bus Station,KR Puram,35,0,Ordinary Variant,East
BMTC,301D,Shivajinagar Bus Station - Hosakote Bus Stand,BR1364,3,Shivajinagar Bus Station,Hosakote Bus Stand,45,0,Ordinary Variant,Central
BMTC,301G,Shivajinagar Bus Station - Kada Agrahara,BR1367,3,Shivajinagar Bus Station,Kada Agrahara,40,0,Ordinary Variant,Central
BMTC,78A,Iskcon Temple - Kempegowda Bus Station,BR2495,3,Iskcon Temple,Kempegowda Bus Station,38,0,Ordinary Variant,Central
BMTC,301F,Kempegowda Bus Station - Thambuchetty Palya,BR1366,3,Kempegowda Bus Station,Thambuchetty Palya,43,0,Ordinary Variant,Central
